OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-23455","TRN-18374","P202","1","65","0","65"
"OL-23456","TRN-18375","P201","3","70","0.1","189"
"OL-23457","TRN-18375","P202","1","65","0.1","58.5"
"OL-23458","TRN-18376","C301","1","55","0","55"
"OL-23459","TRN-18377","P102","1","80","0","80"
"OL-23460","TRN-18378","P202","2","65","0.15","110.5"
"OL-23461","TRN-18378","C304","2","58","0.15","98.6"
"OL-23462","TRN-18378","P102","1","80","0.15","68"
"OL-23463","TRN-18378","P202","3","65","0.15","165.75"
"OL-23464","TRN-18379","P101","1","85","0","85"
"OL-23465","TRN-18379","C303","3","60","0","180"
"OL-23466","TRN-18379","P101","1","85","0","85"
"OL-23467","TRN-18380","C303","3","60","0.1","162"
"OL-23468","TRN-18381","C302","1","50","0","50"
"OL-23469","TRN-18381","P103","1","95","0","95"
"OL-23470","TRN-18382","P103","1","95","0.15","80.75"
"OL-23471","TRN-18382","P101","2","85","0.15","144.5"
"OL-23472","TRN-18382","P102","2","80","0.15","136"
"OL-23473","TRN-18383","C301","3","55","0.05","156.75"
"OL-23474","TRN-18384","P101","2","85","0.1","153"
"OL-23475","TRN-18384","P203","2","68","0.1","122.4"
"OL-23476","TRN-18385","P202","3","65","0.1","175.5"
"OL-23477","TRN-18385","C303","3","60","0.1","162"
"OL-23478","TRN-18385","P103","3","95","0.1","256.5"
"OL-23479","TRN-18386","C303","1","60","0.1","54"
"OL-23480","TRN-18386","P203","1","68","0.1","61.2"
"OL-23481","TRN-18387","P201","3","70","0","210"
"OL-23482","TRN-18388","P202","2","65","0","130"
"OL-23483","TRN-18388","P202","2","65","0","130"
"OL-23484","TRN-18388","C301","3","55","0","165"
"OL-23485","TRN-18388","C302","3","50","0","150"
"OL-23486","TRN-18389","C302","2","50","0.1","90"
"OL-23487","TRN-18390","P103","1","95","0","95"
"OL-23488","TRN-18391","C304","1","58","0","58"
"OL-23489","TRN-18391","P101","2","85","0","170"
"OL-23490","TRN-18391","P103","3","95","0","285"
"OL-23491","TRN-18392","C301","1","55","0.1","49.5"
"OL-23492","TRN-18392","P203","3","68","0.1","183.6"
"OL-23493","TRN-18392","P103","2","95","0.1","171"
"OL-23494","TRN-18393","C301","1","55","0.15","46.75"
"OL-23495","TRN-18394","P101","2","85","0.05","161.5"
"OL-23496","TRN-18394","C301","2","55","0.05","104.5"
"OL-23497","TRN-18394","P201","2","70","0.05","133"
"OL-23498","TRN-18395","P202","1","65","0.15","55.25"
"OL-23499","TRN-18396","P201","3","70","0","210"
"OL-23500","TRN-18396","C304","3","58","0","174"
"OL-23501","TRN-18396","C301","3","55","0","165"
"OL-23502","TRN-18396","C301","3","55","0","165"
"OL-23503","TRN-18397","C301","3","55","0.05","156.75"
"OL-23504","TRN-18397","C304","3","58","0.05","165.3"
"OL-23505","TRN-18397","C301","1","55","0.05","52.25"
"OL-23506","TRN-18398","P102","3","80","0","240"
"OL-23507","TRN-18399","P103","3","95","0.05","270.75"
"OL-23508","TRN-18399","C301","2","55","0.05","104.5"
"OL-23509","TRN-18399","P101","2","85","0.05","161.5"
"OL-23510","TRN-18400","P101","2","85","0","170"
"OL-23511","TRN-18400","C302","1","50","0","50"
"OL-23512","TRN-18400","P202","1","65","0","65"
"OL-23513","TRN-18401","P203","3","68","0","204"
"OL-23514","TRN-18402","C303","1","60","0.15","51"
"OL-23515","TRN-18402","P203","3","68","0.15","173.4"
"OL-23516","TRN-18402","C303","2","60","0.15","102"
"OL-23517","TRN-18402","C304","1","58","0.15","49.3"
"OL-23518","TRN-18403","C301","1","55","0","55"
"OL-23519","TRN-18403","P102","2","80","0","160"
"OL-23520","TRN-18403","P101","1","85","0","85"
"OL-23521","TRN-18404","C302","3","50","0.05","142.5"
"OL-23522","TRN-18404","C301","2","55","0.05","104.5"
"OL-23523","TRN-18405","P201","3","70","0","210"
"OL-23524","TRN-18406","P103","1","95","0","95"
"OL-23525","TRN-18407","C301","1","55","0","55"
"OL-23526","TRN-18408","C303","3","60","0","180"
"OL-23527","TRN-18408","C304","1","58","0","58"
"OL-23528","TRN-18409","C302","3","50","0","150"
"OL-23529","TRN-18409","P202","2","65","0","130"
"OL-23530","TRN-18410","P102","2","80","0.15","136"
"OL-23531","TRN-18410","C303","3","60","0.15","153"
"OL-23532","TRN-18410","P102","3","80","0.15","204"
"OL-23533","TRN-18410","P102","1","80","0.15","68"
"OL-23534","TRN-18411","P103","1","95","0.15","80.75"
"OL-23535","TRN-18411","P201","3","70","0.15","178.5"
"OL-23536","TRN-18411","P203","3","68","0.15","173.4"
"OL-23537","TRN-18412","P102","3","80","0","240"
"OL-23538","TRN-18413","P102","3","80","0.1","216"
"OL-23539","TRN-18413","P201","3","70","0.1","189"
"OL-23540","TRN-18413","C303","2","60","0.1","108"
"OL-23541","TRN-18414","P101","1","85","0","85"
"OL-23542","TRN-18414","P102","3","80","0","240"
"OL-23543","TRN-18415","P203","2","68","0","136"
"OL-23544","TRN-18415","P101","2","85","0","170"
"OL-23545","TRN-18415","P102","1","80","0","80"
"OL-23546","TRN-18415","C301","3","55","0","165"
"OL-23547","TRN-18416","P202","1","65","0","65"
"OL-23548","TRN-18416","C304","1","58","0","58"
"OL-23549","TRN-18416","P101","1","85","0","85"
"OL-23550","TRN-18416","C302","2","50","0","100"
"OL-23551","TRN-18417","P202","1","65","0.15","55.25"
"OL-23552","TRN-18417","C303","2","60","0.15","102"
"OL-23553","TRN-18417","P202","1","65","0.15","55.25"
"OL-23554","TRN-18418","C301","1","55","0","55"
"OL-23555","TRN-18418","C303","1","60","0","60"
"OL-23556","TRN-18418","C301","3","55","0","165"
"OL-23557","TRN-18418","C304","1","58","0","58"
"OL-23558","TRN-18419","P202","1","65","0.05","61.75"
"OL-23559","TRN-18420","C303","2","60","0.05","114"
"OL-23560","TRN-18420","P101","3","85","0.05","242.25"
"OL-23561","TRN-18420","P202","3","65","0.05","185.25"
"OL-23562","TRN-18420","P101","3","85","0.05","242.25"
"OL-23563","TRN-18421","C303","2","60","0.1","108"
"OL-23564","TRN-18422","C301","1","55","0","55"
"OL-23565","TRN-18422","P203","2","68","0","136"
"OL-23566","TRN-18422","P101","1","85","0","85"
"OL-23567","TRN-18422","P201","1","70","0","70"
"OL-23568","TRN-18423","C302","2","50","0","100"
"OL-23569","TRN-18424","P103","1","95","0","95"
"OL-23570","TRN-18425","C303","2","60","0","120"
"OL-23571","TRN-18425","P103","3","95","0","285"
"OL-23572","TRN-18425","P103","3","95","0","285"
"OL-23573","TRN-18426","C304","2","58","0","116"
"OL-23574","TRN-18427","C303","1","60","0","60"
"OL-23575","TRN-18427","C303","2","60","0","120"
"OL-23576","TRN-18427","P103","2","95","0","190"
"OL-23577","TRN-18427","C301","3","55","0","165"
"OL-23578","TRN-18428","P203","2","68","0","136"
"OL-23579","TRN-18428","P202","1","65","0","65"
"OL-23580","TRN-18429","C302","1","50","0.05","47.5"
"OL-23581","TRN-18429","C302","2","50","0.05","95"
"OL-23582","TRN-18430","C301","2","55","0","110"
"OL-23583","TRN-18430","P203","2","68","0","136"
"OL-23584","TRN-18430","P201","2","70","0","140"
"OL-23585","TRN-18431","C301","1","55","0","55"
"OL-23586","TRN-18432","C302","1","50","0","50"
"OL-23587","TRN-18432","P102","1","80","0","80"
"OL-23588","TRN-18433","P102","2","80","0","160"
"OL-23589","TRN-18433","P202","3","65","0","195"
"OL-23590","TRN-18433","C303","3","60","0","180"
"OL-23591","TRN-18434","C302","2","50","0.15","85"
"OL-23592","TRN-18434","C302","3","50","0.15","127.5"
"OL-23593","TRN-18435","C304","3","58","0","174"
"OL-23594","TRN-18435","C301","1","55","0","55"
"OL-23595","TRN-18435","C303","2","60","0","120"
"OL-23596","TRN-18436","P201","3","70","0","210"
"OL-23597","TRN-18436","P201","2","70","0","140"
"OL-23598","TRN-18436","P202","2","65","0","130"
"OL-23599","TRN-18437","P203","2","68","0","136"
"OL-23600","TRN-18437","P202","2","65","0","130"
"OL-23601","TRN-18438","P102","1","80","0","80"
"OL-23602","TRN-18438","P202","2","65","0","130"
"OL-23603","TRN-18439","P203","1","68","0.1","61.2"
"OL-23604","TRN-18439","P203","1","68","0.1","61.2"
"OL-23605","TRN-18439","P103","1","95","0.1","85.5"
"OL-23606","TRN-18440","C302","1","50","0","50"
"OL-23607","TRN-18440","C304","3","58","0","174"
"OL-23608","TRN-18441","P103","1","95","0","95"
"OL-23609","TRN-18441","P102","3","80","0","240"
"OL-23610","TRN-18441","P201","2","70","0","140"
"OL-23611","TRN-18442","P103","1","95","0","95"
"OL-23612","TRN-18442","P102","1","80","0","80"
"OL-23613","TRN-18442","P103","3","95","0","285"
"OL-23614","TRN-18443","C304","3","58","0","174"
"OL-23615","TRN-18443","P102","1","80","0","80"
"OL-23616","TRN-18444","C304","3","58","0","174"
"OL-23617","TRN-18444","C304","1","58","0","58"
"OL-23618","TRN-18444","C302","1","50","0","50"
"OL-23619","TRN-18444","C302","3","50","0","150"
"OL-23620","TRN-18445","C304","2","58","0","116"
"OL-23621","TRN-18445","P201","1","70","0","70"
"OL-23622","TRN-18446","P102","2","80","0","160"
"OL-23623","TRN-18447","P101","1","85","0.1","76.5"
"OL-23624","TRN-18448","P101","2","85","0","170"
"OL-23625","TRN-18449","C301","3","55","0.15","140.25"
"OL-23626","TRN-18449","C304","3","58","0.15","147.9"
"OL-23627","TRN-18450","P202","2","65","0","130"
"OL-23628","TRN-18450","P101","2","85","0","170"
"OL-23629","TRN-18450","C301","3","55","0","165"
"OL-23630","TRN-18451","P103","2","95","0","190"
"OL-23631","TRN-18451","C301","1","55","0","55"
"OL-23632","TRN-18451","C303","3","60","0","180"
"OL-23633","TRN-18452","P202","2","65","0.05","123.5"
"OL-23634","TRN-18453","P101","1","85","0","85"
"OL-23635","TRN-18453","P102","2","80","0","160"
"OL-23636","TRN-18453","C303","2","60","0","120"
"OL-23637","TRN-18454","C301","1","55","0.1","49.5"
"OL-23638","TRN-18454","C304","2","58","0.1","104.4"
"OL-23639","TRN-18454","C303","1","60","0.1","54"
"OL-23640","TRN-18454","C302","2","50","0.1","90"
"OL-23641","TRN-18455","P101","2","85","0.1","153"
"OL-23642","TRN-18455","C301","1","55","0.1","49.5"
"OL-23643","TRN-18455","P103","1","95","0.1","85.5"
"OL-23644","TRN-18455","P203","1","68","0.1","61.2"
"OL-23645","TRN-18456","C303","2","60","0","120"
"OL-23646","TRN-18457","P202","1","65","0","65"
"OL-23647","TRN-18457","P101","3","85","0","255"
"OL-23648","TRN-18457","P203","2","68","0","136"
"OL-23649","TRN-18458","P202","1","65","0.05","61.75"
"OL-23650","TRN-18458","P202","3","65","0.05","185.25"
"OL-23651","TRN-18459","C301","1","55","0","55"
"OL-23652","TRN-18459","P203","2","68","0","136"
"OL-23653","TRN-18460","P201","3","70","0.15","178.5"
"OL-23654","TRN-18460","C303","3","60","0.15","153"
"OL-23655","TRN-18461","P103","3","95","0.05","270.75"
"OL-23656","TRN-18462","C301","1","55","0.15","46.75"
"OL-23657","TRN-18463","P102","3","80","0.15","204"
"OL-23658","TRN-18463","P203","3","68","0.15","173.4"
"OL-23659","TRN-18464","P203","2","68","0","136"
"OL-23660","TRN-18464","P203","2","68","0","136"
"OL-23661","TRN-18465","P203","2","68","0","136"
"OL-23662","TRN-18465","P203","2","68","0","136"
"OL-23663","TRN-18466","C304","3","58","0","174"
"OL-23664","TRN-18467","P101","2","85","0.15","144.5"
"OL-23665","TRN-18467","P101","3","85","0.15","216.75"
"OL-23666","TRN-18468","P203","3","68","0","204"
"OL-23667","TRN-18469","P103","1","95","0","95"
"OL-23668","TRN-18470","C304","3","58","0","174"
"OL-23669","TRN-18470","P202","2","65","0","130"
"OL-23670","TRN-18470","P101","1","85","0","85"
"OL-23671","TRN-18470","C304","2","58","0","116"
"OL-23672","TRN-18471","C303","1","60","0","60"
"OL-23673","TRN-18471","C304","1","58","0","58"
"OL-23674","TRN-18472","P103","1","95","0","95"
"OL-23675","TRN-18473","P201","3","70","0.15","178.5"
"OL-23676","TRN-18473","C302","3","50","0.15","127.5"
"OL-23677","TRN-18473","P101","1","85","0.15","72.25"
"OL-23678","TRN-18473","C304","2","58","0.15","98.6"
"OL-23679","TRN-18474","P201","2","70","0","140"
"OL-23680","TRN-18474","P102","1","80","0","80"
"OL-23681","TRN-18474","P203","3","68","0","204"
"OL-23682","TRN-18475","P203","3","68","0","204"
"OL-23683","TRN-18475","P102","2","80","0","160"
"OL-23684","TRN-18476","P102","2","80","0","160"
"OL-23685","TRN-18476","C301","2","55","0","110"
"OL-23686","TRN-18476","P101","1","85","0","85"
"OL-23687","TRN-18477","C302","1","50","0","50"
"OL-23688","TRN-18477","P203","3","68","0","204"
"OL-23689","TRN-18477","P103","1","95","0","95"
"OL-23690","TRN-18478","P203","3","68","0.15","173.4"
"OL-23691","TRN-18478","C301","2","55","0.15","93.5"
"OL-23692","TRN-18478","C301","3","55","0.15","140.25"
"OL-23693","TRN-18478","P103","3","95","0.15","242.25"
"OL-23694","TRN-18479","P202","1","65","0","65"
"OL-23695","TRN-18479","P103","1","95","0","95"
"OL-23696","TRN-18480","P203","2","68","0","136"
"OL-23697","TRN-18480","P103","3","95","0","285"
"OL-23698","TRN-18480","C302","3","50","0","150"
"OL-23699","TRN-18481","C303","2","60","0","120"
"OL-23700","TRN-18481","P202","2","65","0","130"
"OL-23701","TRN-18481","C301","2","55","0","110"
"OL-23702","TRN-18482","P201","2","70","0","140"
"OL-23703","TRN-18483","P202","2","65","0","130"
"OL-23704","TRN-18483","C302","3","50","0","150"
"OL-23705","TRN-18483","P102","2","80","0","160"
"OL-23706","TRN-18484","P202","2","65","0","130"
"OL-23707","TRN-18484","P103","3","95","0","285"
"OL-23708","TRN-18485","C304","3","58","0.1","156.6"
"OL-23709","TRN-18485","C302","2","50","0.1","90"
"OL-23710","TRN-18485","P103","2","95","0.1","171"
"OL-23711","TRN-18486","C302","3","50","0","150"
"OL-23712","TRN-18486","P102","1","80","0","80"
"OL-23713","TRN-18487","P203","3","68","0.05","193.8"
"OL-23714","TRN-18487","C301","2","55","0.05","104.5"
"OL-23715","TRN-18487","C304","3","58","0.05","165.3"
"OL-23716","TRN-18487","P102","3","80","0.05","228"
"OL-23717","TRN-18488","P203","2","68","0","136"
"OL-23718","TRN-18488","P101","3","85","0","255"
"OL-23719","TRN-18488","P102","1","80","0","80"
"OL-23720","TRN-18488","C303","2","60","0","120"
"OL-23721","TRN-18489","P201","3","70","0","210"
"OL-23722","TRN-18489","P101","2","85","0","170"
"OL-23723","TRN-18489","P201","1","70","0","70"
"OL-23724","TRN-18490","P101","2","85","0","170"
"OL-23725","TRN-18491","P102","1","80","0","80"
"OL-23726","TRN-18492","P203","3","68","0","204"
"OL-23727","TRN-18492","P102","2","80","0","160"
"OL-23728","TRN-18493","C301","2","55","0.1","99"
"OL-23729","TRN-18493","P103","2","95","0.1","171"
"OL-23730","TRN-18493","P103","3","95","0.1","256.5"
"OL-23731","TRN-18493","P203","1","68","0.1","61.2"
"OL-23732","TRN-18494","C303","1","60","0.05","57"
"OL-23733","TRN-18494","P103","2","95","0.05","180.5"
"OL-23734","TRN-18495","P103","1","95","0","95"
"OL-23735","TRN-18495","P102","2","80","0","160"
"OL-23736","TRN-18495","P101","2","85","0","170"
"OL-23737","TRN-18495","C302","1","50","0","50"
"OL-23738","TRN-18496","P102","2","80","0","160"
"OL-23739","TRN-18496","P203","2","68","0","136"
"OL-23740","TRN-18496","P102","1","80","0","80"
"OL-23741","TRN-18496","C302","1","50","0","50"
"OL-23742","TRN-18497","P201","2","70","0","140"
"OL-23743","TRN-18497","P102","2","80","0","160"
"OL-23744","TRN-18498","P102","1","80","0.1","72"
"OL-23745","TRN-18498","P203","1","68","0.1","61.2"
"OL-23746","TRN-18499","C303","2","60","0","120"
"OL-23747","TRN-18499","P201","2","70","0","140"
"OL-23748","TRN-18500","P202","1","65","0","65"
"OL-23749","TRN-18500","P202","1","65","0","65"
"OL-23750","TRN-18501","P203","3","68","0.1","183.6"
"OL-23751","TRN-18501","P102","2","80","0.1","144"
"OL-23752","TRN-18501","P102","3","80","0.1","216"
"OL-23753","TRN-18502","P203","2","68","0","136"
"OL-23754","TRN-18502","C303","1","60","0","60"
"OL-23755","TRN-18503","C303","2","60","0","120"
"OL-23756","TRN-18503","P101","3","85","0","255"
"OL-23757","TRN-18503","P203","1","68","0","68"
"OL-23758","TRN-18504","P101","3","85","0","255"
"OL-23759","TRN-18504","P103","1","95","0","95"
"OL-23760","TRN-18504","C301","3","55","0","165"
"OL-23761","TRN-18505","P203","3","68","0","204"
"OL-23762","TRN-18506","C301","2","55","0","110"
"OL-23763","TRN-18506","P202","3","65","0","195"
"OL-23764","TRN-18506","P201","2","70","0","140"
"OL-23765","TRN-18507","P101","3","85","0","255"
"OL-23766","TRN-18507","C303","3","60","0","180"
"OL-23767","TRN-18507","C301","1","55","0","55"
"OL-23768","TRN-18508","P201","1","70","0.1","63"
"OL-23769","TRN-18508","P103","2","95","0.1","171"
"OL-23770","TRN-18508","C302","2","50","0.1","90"
"OL-23771","TRN-18509","C301","3","55","0","165"
"OL-23772","TRN-18509","P102","1","80","0","80"
"OL-23773","TRN-18510","P102","3","80","0","240"
"OL-23774","TRN-18510","P202","1","65","0","65"
"OL-23775","TRN-18511","P201","1","70","0.05","66.5"
"OL-23776","TRN-18511","P102","3","80","0.05","228"
"OL-23777","TRN-18512","C304","3","58","0","174"
"OL-23778","TRN-18512","C304","3","58","0","174"
"OL-23779","TRN-18513","P102","1","80","0","80"
"OL-23780","TRN-18513","C304","3","58","0","174"
"OL-23781","TRN-18514","P102","1","80","0.05","76"
"OL-23782","TRN-18514","P203","3","68","0.05","193.8"
"OL-23783","TRN-18515","C301","3","55","0","165"
"OL-23784","TRN-18515","C302","1","50","0","50"
"OL-23785","TRN-18516","P201","2","70","0.05","133"
"OL-23786","TRN-18516","C301","2","55","0.05","104.5"
"OL-23787","TRN-18517","P103","3","95","0","285"
"OL-23788","TRN-18517","C301","3","55","0","165"
"OL-23789","TRN-18517","P203","2","68","0","136"
"OL-23790","TRN-18517","P202","1","65","0","65"
"OL-23791","TRN-18518","P103","2","95","0","190"
"OL-23792","TRN-18518","P101","1","85","0","85"
"OL-23793","TRN-18518","C304","2","58","0","116"
"OL-23794","TRN-18519","P103","1","95","0.1","85.5"
"OL-23795","TRN-18519","P101","2","85","0.1","153"
"OL-23796","TRN-18520","C304","2","58","0","116"
"OL-23797","TRN-18521","P103","3","95","0","285"
"OL-23798","TRN-18521","C303","3","60","0","180"
"OL-23799","TRN-18522","P203","2","68","0.1","122.4"
"OL-23800","TRN-18522","P101","3","85","0.1","229.5"
"OL-23801","TRN-18522","P202","3","65","0.1","175.5"
"OL-23802","TRN-18522","C302","1","50","0.1","45"
"OL-23803","TRN-18523","C302","3","50","0","150"
"OL-23804","TRN-18523","P102","2","80","0","160"
"OL-23805","TRN-18523","C301","1","55","0","55"
"OL-23806","TRN-18524","P101","2","85","0","170"
"OL-23807","TRN-18524","C304","2","58","0","116"
"OL-23808","TRN-18525","P203","3","68","0","204"
"OL-23809","TRN-18525","P103","3","95","0","285"
"OL-23810","TRN-18525","P101","1","85","0","85"
"OL-23811","TRN-18525","P102","2","80","0","160"
"OL-23812","TRN-18526","C303","1","60","0","60"
"OL-23813","TRN-18526","P102","1","80","0","80"
"OL-23814","TRN-18526","P101","1","85","0","85"
"OL-23815","TRN-18527","P101","1","85","0","85"
"OL-23816","TRN-18527","P203","2","68","0","136"
"OL-23817","TRN-18527","P101","3","85","0","255"
"OL-23818","TRN-18528","C304","1","58","0.15","49.3"
"OL-23819","TRN-18528","P103","3","95","0.15","242.25"
"OL-23820","TRN-18528","P201","3","70","0.15","178.5"
"OL-23821","TRN-18529","P103","1","95","0","95"
"OL-23822","TRN-18529","P102","3","80","0","240"
"OL-23823","TRN-18529","P201","3","70","0","210"
"OL-23824","TRN-18530","P203","1","68","0","68"
"OL-23825","TRN-18530","C302","2","50","0","100"
"OL-23826","TRN-18531","P101","2","85","0","170"
"OL-23827","TRN-18531","P203","1","68","0","68"
"OL-23828","TRN-18531","P201","3","70","0","210"
"OL-23829","TRN-18532","C301","2","55","0","110"
"OL-23830","TRN-18532","P203","1","68","0","68"
"OL-23831","TRN-18532","C302","2","50","0","100"
"OL-23832","TRN-18532","P102","1","80","0","80"
"OL-23833","TRN-18533","P102","3","80","0.05","228"
"OL-23834","TRN-18533","C302","2","50","0.05","95"
"OL-23835","TRN-18533","P102","3","80","0.05","228"
"OL-23836","TRN-18534","P103","1","95","0","95"
"OL-23837","TRN-18535","C302","1","50","0.05","47.5"
"OL-23838","TRN-18535","C304","1","58","0.05","55.1"
"OL-23839","TRN-18535","C301","2","55","0.05","104.5"
"OL-23840","TRN-18535","C304","1","58","0.05","55.1"
"OL-23841","TRN-18536","C304","3","58","0","174"
"OL-23842","TRN-18536","C301","3","55","0","165"
"OL-23843","TRN-18537","P101","2","85","0","170"
"OL-23844","TRN-18538","C301","3","55","0","165"
"OL-23845","TRN-18538","C302","1","50","0","50"
"OL-23846","TRN-18539","P101","3","85","0","255"
"OL-23847","TRN-18539","C301","3","55","0","165"
"OL-23848","TRN-18539","P102","3","80","0","240"
"OL-23849","TRN-18540","P102","3","80","0","240"
"OL-23850","TRN-18540","C304","2","58","0","116"
"OL-23851","TRN-18540","P201","2","70","0","140"
"OL-23852","TRN-18541","C301","1","55","0","55"
"OL-23853","TRN-18542","P202","2","65","0","130"
"OL-23854","TRN-18542","P202","1","65","0","65"
"OL-23855","TRN-18542","P102","2","80","0","160"
"OL-23856","TRN-18542","P202","1","65","0","65"
"OL-23857","TRN-18543","C301","1","55","0","55"
"OL-23858","TRN-18543","P101","3","85","0","255"
"OL-23859","TRN-18544","C301","1","55","0","55"
"OL-23860","TRN-18544","P103","3","95","0","285"
"OL-23861","TRN-18544","C301","2","55","0","110"
"OL-23862","TRN-18544","P103","1","95","0","95"
"OL-23863","TRN-18545","P201","3","70","0","210"
"OL-23864","TRN-18545","P103","3","95","0","285"
"OL-23865","TRN-18546","P202","2","65","0.1","117"
"OL-23866","TRN-18547","C301","1","55","0","55"
"OL-23867","TRN-18548","C303","2","60","0","120"
"OL-23868","TRN-18548","C301","1","55","0","55"
"OL-23869","TRN-18549","C302","1","50","0","50"
"OL-23870","TRN-18549","C303","2","60","0","120"
"OL-23871","TRN-18549","P102","2","80","0","160"
"OL-23872","TRN-18549","P101","2","85","0","170"
"OL-23873","TRN-18550","P101","3","85","0","255"
"OL-23874","TRN-18550","P201","1","70","0","70"
"OL-23875","TRN-18551","P201","1","70","0.1","63"
"OL-23876","TRN-18551","P202","3","65","0.1","175.5"
"OL-23877","TRN-18551","P101","2","85","0.1","153"
"OL-23878","TRN-18551","P102","3","80","0.1","216"
"OL-23879","TRN-18552","C304","3","58","0.1","156.6"
"OL-23880","TRN-18552","P203","3","68","0.1","183.6"
"OL-23881","TRN-18552","P202","3","65","0.1","175.5"
"OL-23882","TRN-18553","C303","2","60","0.15","102"
"OL-23883","TRN-18554","C301","2","55","0","110"
"OL-23884","TRN-18555","P202","2","65","0","130"
"OL-23885","TRN-18555","P101","2","85","0","170"
"OL-23886","TRN-18555","P203","3","68","0","204"
"OL-23887","TRN-18555","P203","2","68","0","136"
"OL-23888","TRN-18556","C302","1","50","0","50"
"OL-23889","TRN-18556","P101","3","85","0","255"
"OL-23890","TRN-18556","C302","2","50","0","100"
"OL-23891","TRN-18556","P102","1","80","0","80"
"OL-23892","TRN-18557","P202","1","65","0","65"
"OL-23893","TRN-18557","P101","1","85","0","85"
"OL-23894","TRN-18557","C302","3","50","0","150"
"OL-23895","TRN-18558","C304","1","58","0","58"
"OL-23896","TRN-18558","P103","1","95","0","95"
"OL-23897","TRN-18558","C302","3","50","0","150"
"OL-23898","TRN-18559","P102","3","80","0","240"
"OL-23899","TRN-18560","P202","3","65","0","195"
"OL-23900","TRN-18560","C303","2","60","0","120"
"OL-23901","TRN-18560","C302","1","50","0","50"
"OL-23902","TRN-18560","C303","3","60","0","180"
"OL-23903","TRN-18561","C302","1","50","0","50"
"OL-23904","TRN-18561","P101","3","85","0","255"
"OL-23905","TRN-18561","C301","2","55","0","110"
"OL-23906","TRN-18561","P101","3","85","0","255"
"OL-23907","TRN-18562","P101","2","85","0","170"
"OL-23908","TRN-18563","C304","3","58","0","174"
"OL-23909","TRN-18563","P101","3","85","0","255"
"OL-23910","TRN-18563","P102","2","80","0","160"
"OL-23911","TRN-18563","P101","1","85","0","85"
"OL-23912","TRN-18564","P203","1","68","0","68"
"OL-23913","TRN-18564","P102","1","80","0","80"
"OL-23914","TRN-18564","C303","2","60","0","120"
"OL-23915","TRN-18564","P201","1","70","0","70"
"OL-23916","TRN-18565","P202","1","65","0.15","55.25"
"OL-23917","TRN-18565","P103","3","95","0.15","242.25"
"OL-23918","TRN-18565","C302","2","50","0.15","85"
"OL-23919","TRN-18565","P102","1","80","0.15","68"
"OL-23920","TRN-18566","C303","2","60","0","120"
"OL-23921","TRN-18566","C304","1","58","0","58"
"OL-23922","TRN-18567","P203","2","68","0.05","129.2"
"OL-23923","TRN-18568","C304","1","58","0","58"
"OL-23924","TRN-18568","C301","2","55","0","110"
"OL-23925","TRN-18569","P203","2","68","0.05","129.2"
"OL-23926","TRN-18569","C301","3","55","0.05","156.75"
"OL-23927","TRN-18569","P103","1","95","0.05","90.25"
"OL-23928","TRN-18569","P103","3","95","0.05","270.75"
"OL-23929","TRN-18570","C302","3","50","0","150"
"OL-23930","TRN-18570","C303","2","60","0","120"
"OL-23931","TRN-18571","P202","3","65","0","195"
"OL-23932","TRN-18571","P101","1","85","0","85"
"OL-23933","TRN-18571","C302","3","50","0","150"
"OL-23934","TRN-18571","C302","1","50","0","50"
"OL-23935","TRN-18572","C301","1","55","0","55"
"OL-23936","TRN-18572","C304","3","58","0","174"
"OL-23937","TRN-18573","C302","2","50","0.15","85"
"OL-23938","TRN-18573","C303","3","60","0.15","153"
"OL-23939","TRN-18573","P101","3","85","0.15","216.75"
"OL-23940","TRN-18573","C303","2","60","0.15","102"
"OL-23941","TRN-18574","C304","1","58","0","58"
"OL-23942","TRN-18574","C302","1","50","0","50"
"OL-23943","TRN-18574","C302","2","50","0","100"
"OL-23944","TRN-18574","P103","3","95","0","285"
"OL-23945","TRN-18575","P203","3","68","0","204"
"OL-23946","TRN-18575","P202","1","65","0","65"
"OL-23947","TRN-18575","C301","1","55","0","55"
"OL-23948","TRN-18576","P102","2","80","0","160"
"OL-23949","TRN-18576","C301","2","55","0","110"
"OL-23950","TRN-18576","C304","3","58","0","174"
"OL-23951","TRN-18577","C301","1","55","0","55"
"OL-23952","TRN-18578","P103","3","95","0","285"
"OL-23953","TRN-18579","P201","3","70","0","210"
"OL-23954","TRN-18579","C303","2","60","0","120"
"OL-23955","TRN-18580","C302","1","50","0","50"
"OL-23956","TRN-18580","P102","1","80","0","80"
"OL-23957","TRN-18580","P202","1","65","0","65"
"OL-23958","TRN-18580","P202","2","65","0","130"
"OL-23959","TRN-18581","C303","3","60","0","180"
"OL-23960","TRN-18581","P201","3","70","0","210"
"OL-23961","TRN-18582","C304","1","58","0","58"
"OL-23962","TRN-18583","C303","1","60","0","60"
"OL-23963","TRN-18584","C303","3","60","0","180"
"OL-23964","TRN-18584","C304","1","58","0","58"
"OL-23965","TRN-18584","C304","1","58","0","58"
"OL-23966","TRN-18585","P102","2","80","0.05","152"
"OL-23967","TRN-18585","C304","3","58","0.05","165.3"
"OL-23968","TRN-18586","P201","1","70","0.15","59.5"
"OL-23969","TRN-18586","P202","1","65","0.15","55.25"
"OL-23970","TRN-18586","P201","2","70","0.15","119"
